Template model,Target model,Target chemical,Target ID,Air_condition,Carbon source,Target reaction,MIN_R
iJN1463,iJN1463_chor,chorismate(2-),chor,aerobic,fructose,ACONTa,0.967
iJN1463,iJN1463_chor,chorismate(2-),chor,aerobic,fructose,ACONTb,0.967
iJN1463,iJN1463_chor,chorismate(2-),chor,aerobic,fructose,ENO,0.9629
iJN1463,iJN1463_chor,chorismate(2-),chor,aerobic,fructose,SUCDi,0.9394
iJN1463,iJN1463_chor,chorismate(2-),chor,aerobic,fructose,TKT1,0.8308
iJN1463,iJN1463_chor,chorismate(2-),chor,aerobic,fructose,TALA,0.8221
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,CHORM,1.0
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,DHQS,1.0
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,DDPA,1.0
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,CHORS,1.0
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,SHKK,1.0
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,SHK3Dr,1.0
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,FRUtex,0.9999
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,FRUK,0.9999
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,FRUptspp,0.9999
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,FBP,0.9999
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,TKT2,0.9967
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,CS,0.9832
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,TPI,0.9816
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,FBA,0.9803
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,ACONTb,0.9802
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,ACONTa,0.9802
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,ENO,0.969
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,SUCDi,0.9603
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,TKT1,0.8178
iJN1463,iJN1463_cinnm,trans-cinnamate,cinnm,aerobic,fructose,TALA,0.8083
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,FBA,0.9974
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,ICDHyr,0.993
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,CS,0.9766
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,ENO,0.9641
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,TPI,0.9205
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,GLXCL,0.7798
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,ICL,0.7798
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,PGM,0.6202
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,G3PD5,0.5222
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,GLYK,0.5222
iJN1463,iJN1463_cit,citrate(3-),cit,aerobic,fructose,ALCD19,0.3392
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ACGK,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ACOTA,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ACODA,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ACGS,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,NH4tpp,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,AGPR,1.0
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,FBA,0.9992
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,TPI,0.9992
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ACS,0.9952
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,CS,0.9921
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ACONTa,0.9907
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ACONTb,0.9907
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,ENO,0.9881
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,CBMKr,0.6659
iJN1463,iJN1463_citr__L,L-citrulline zwitterion,citr__L,aerobic,fructose,SUCDi,0.65
iJN1463,iJN1463_dha,dihydroxyacetone,dha,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_dha,dihydroxyacetone,dha,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_dha,dihydroxyacetone,dha,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_dha,dihydroxyacetone,dha,aerobic,fructose,FBA,0.9992
iJN1463,iJN1463_dha,dihydroxyacetone,dha,aerobic,fructose,TPI,0.8759
iJN1463,iJN1463_dha,dihydroxyacetone,dha,aerobic,fructose,CS,0.5222
iJN1463,iJN1463_dha,dihydroxyacetone,dha,aerobic,fructose,SUCDi,0.5222
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,FBA,0.8312
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,FRUtex,0.6713
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,FRUptspp,0.6713
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,FRUK,0.6713
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,TPI,0.6578
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,SUCDi,0.6257
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,ACONTa,0.5937
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,ACONTb,0.5937
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,CS,0.5708
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,ICDHyr,0.1601
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,MTHFC,0.1042
iJN1463,iJN1463_dhap,glycerone phosphate(2-),dhap,aerobic,fructose,MTHFD,0.1042
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,PSERT,1.0
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,PGCD,1.0
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,PSP_L,1.0
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,FRUtex,0.9999
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,FRUptspp,0.9999
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,FRUK,0.9999
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,NH4tpp,0.9999
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,FBA,0.9875
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,TPI,0.979
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,ICDHyr,0.9367
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,GLXCL,0.6866
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,ICL,0.6767
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,GLYK,0.5222
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,G3PD5,0.5222
iJN1463,iJN1463_etha,ethanolaminium(1+),etha,aerobic,fructose,ALCD19,0.0068
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,FRUptspp,0.9978
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,FRUK,0.9978
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,FRUtex,0.9978
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,ACALD,0.8415
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,NDPK5,0.3818
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,ICDHyr,0.3541
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,ENO,0.3052
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,CBMKr,0.1321
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,TPI,0.1106
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,FBA,0.0858
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,PIt2rpp,0.0813
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,PItex,0.0808
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,CYTK1,0.0619
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,GARFT,0.0603
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,NDPK3,0.0564
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,BZt1pp,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,HISt2rpp,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,ACOATA,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,3HAACOAT100,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,UREAtpp,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,VALt2rpp,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,ADK4,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,LEUt2rpp,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,ILEt2rpp,0.0292
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,PPK2,0.0291
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,PGMT,0.0239
iJN1463,iJN1463_etoh,ethanol,etoh,aerobic,fructose,ASAD,0.0034
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,AHCi,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,METAT,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,METS,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,MTHFR2,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,CHORM,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,SHKK,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,SHK3Dr,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,DHQS,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,DDPA,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,CHORS,1.0
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,FRUK,0.9999
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,FRUptspp,0.9999
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,FRUtex,0.9999
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,FBP,0.9998
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,SUCD4,0.9996
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,TYRTA,0.9996
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,TKT2,0.9939
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,TPI,0.9847
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,CS,0.9841
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,FBA,0.9836
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,ACONTa,0.9818
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,ACONTb,0.9818
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,SUCDi,0.9703
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,ENO,0.9461
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,PPND,0.9293
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,PSERT,0.8765
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,PGCD,0.8765
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,PSP_L,0.8765
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,GLYCL,0.845
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,GHMT2r,0.8088
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,ADNK1,0.7505
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,TKT1,0.744
iJN1463,iJN1463_fer,ferulate,fer,aerobic,fructose,TALA,0.7302
iJN1463,iJN1463_for,formate,for,aerobic,fructose,FRUtex,0.9997
iJN1463,iJN1463_for,formate,for,aerobic,fructose,FRUK,0.9997
iJN1463,iJN1463_for,formate,for,aerobic,fructose,FRUptspp,0.9997
iJN1463,iJN1463_for,formate,for,aerobic,fructose,TPI,0.9957
iJN1463,iJN1463_for,formate,for,aerobic,fructose,FBA,0.9955
iJN1463,iJN1463_for,formate,for,aerobic,fructose,NDPK5,0.9918
iJN1463,iJN1463_for,formate,for,aerobic,fructose,ICDHyr,0.9842
iJN1463,iJN1463_for,formate,for,aerobic,fructose,ICL,0.951
iJN1463,iJN1463_for,formate,for,aerobic,fructose,MALS,0.9176
iJN1463,iJN1463_for,formate,for,aerobic,fructose,CS,0.771
iJN1463,iJN1463_for,formate,for,aerobic,fructose,SUCDi,0.7698
iJN1463,iJN1463_for,formate,for,aerobic,fructose,ACONTa,0.7694
iJN1463,iJN1463_for,formate,for,aerobic,fructose,ACONTb,0.7694
iJN1463,iJN1463_for,formate,for,aerobic,fructose,ENO,0.5251
iJN1463,iJN1463_for,formate,for,aerobic,fructose,NADH16pp,0.0029
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,DMATT,1.0
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,GRTT,1.0
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,FBA,0.9987
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,TPI,0.9986
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,ENO,0.9937
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,IPDDI,0.791
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,MECDPDH5,0.6613
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,CDPMEK,0.6613
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,FLDR2,0.6613
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,DXPRIi,0.6613
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,DXPS,0.6612
iJN1463,iJN1463_frdp,"2-trans,6-trans-farnesyl diphosphate(3-)",frdp,aerobic,fructose,MEPCT,0.5222
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,ICDHyr,1.0
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,FBA,0.9992
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,TPI,0.9992
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,ENO,0.9881
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,CS,0.7052
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,SUCDi,0.65
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,ACONTb,0.5515
iJN1463,iJN1463_fum,fumarate(2-),fum,aerobic,fructose,ACONTa,0.5515
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,ICDHyr,1.0
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,FBA,0.9992
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,TPI,0.9992
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,ENO,0.9881
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,CS,0.7052
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,SUCDi,0.65
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,ACONTb,0.5515
iJN1463,iJN1463_fum_path_1,fumarate(2-),fum,aerobic,fructose,ACONTa,0.5515
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,GF6PTA,1.0
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,PGAMT,1.0
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,FBP,1.0
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,CS,0.9894
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,ACONTa,0.987
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,ACONTb,0.987
iJN1463,iJN1463_gam1p,alpha-D-glucosamine 1-phosphate(1-),gam1p,aerobic,fructose,SUCDi,0.9748
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,GF6PTA,1.0
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FBP,1.0
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,CS,0.9894
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,ACONTb,0.987
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,ACONTa,0.987
iJN1463,iJN1463_gam6p,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,SUCDi,0.9748
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,GF6PTA,1.0
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FBP,1.0
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,CS,0.9894
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,ACONTa,0.987
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,ACONTb,0.987
iJN1463,iJN1463_gam6p_path_1,2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-),gam6p,aerobic,fructose,SUCDi,0.9748
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,DMATT,1.0
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,GRTT,1.0
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,FRUtex,1.0
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,FRUptspp,1.0
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,FRUK,1.0
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,FBA,0.9986
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,TPI,0.9986
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,ENO,0.9937
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,IPDDI,0.8513
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,DXPRIi,0.6631
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,MECDPDH5,0.6631
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,CDPMEK,0.6631
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,FLDR2,0.6631
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,DXPS,0.6631
iJN1463,iJN1463_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,MEPCT,0.5222
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,FRUtex,0.9999
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,FRUK,0.9999
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,FRUptspp,0.9999
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,FBA,0.9968
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,CS,0.9748
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,ACONTa,0.9729
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,ACONTb,0.9729
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,ENO,0.9623
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,TPI,0.9347
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,ICDHyr,0.9007
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,GLXCL,0.7985
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,ICL,0.7984
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,PGM,0.7325
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,G3PD5,0.5222
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,GLYCK,0.5222
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,GLYK,0.5222
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,ALCD19,0.3065
iJN1463,iJN1463_ghb,4-hydroxybutyrate,ghb,aerobic,fructose,PGK,0.0064
iJN1463,iJN1463_ghb_path_1,4-hydroxybutyrate,ghb,aerobic,fructose,FRUptspp,0.9997
iJN1463,iJN1463_ghb_path_1,4-hydroxybutyrate,ghb,aerobic,fructose,FRUK,0.9997
iJN1463,iJN1463_ghb_path_1,4-hydroxybutyrate,ghb,aerobic,fructose,FRUtex,0.9997
iJN1463,iJN1463_ghb_path_1,4-hydroxybutyrate,ghb,aerobic,fructose,TPI,0.9847
