Template model,Target model,Target chemical,Target ID,Air condition,Carbon source,Target reactions,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,anaerobic,D-xylose,ACOAD7f;OBTFL;r1252,0.517241379310344,0.5,3.44827586206894
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,D-xylose,ACOAD7f;CTECOAI7,0.516666666666666,0.51,1.30718954248363
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,D-xylose,ACOAD7f;r1252,0.516666666666666,0.51,1.3071895424837
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,D-xylose,ACOAD7f;CTECOAI7;OBTFL,0.540229885057471,0.51,5.9274284426414
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,D-xylose,ACOAD8f;CTECOAI8;FACOAL181,0.516666666666666,0.51,1.30718954248363
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,D-xylose,ACOAD7f;OBTFL;r1252,0.540229885057472,0.51,5.92742844264155
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,aerobic,L-arabinose,OBTFL,0.517241379310344,0.5,3.44827586206897
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,anaerobic,L-arabinose,ACOAD7f;CTECOAI7;OBTFL,0.517241379310343,0.5,3.44827586206877
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,anaerobic,L-arabinose,ACOAD7f;OBTFL;r1252,0.517241379310344,0.5,3.44827586206897
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,L-arabinose,ACOAD7f;CTECOAI7,0.516666666666666,0.509999999999999,1.30718954248367
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,L-arabinose,ACOAD7f;r1252,0.516666666666666,0.509999999999999,1.3071895424837
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,L-arabinose,ACOAD7f;CTECOAI7;OBTFL,0.540229885057471,0.509999999999999,5.92742844264144
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,L-arabinose,ACOAD8f;CTECOAI8;FACOAL181,0.516666666666667,0.509999999999999,1.30718954248376
yeast850,yeast850_tyr__L,L-tyrosine zwitterion,tyr__L,microaerobic,L-arabinose,ACOAD7f;OBTFL;r1252,0.540229885057471,0.509999999999999,5.92742844264144
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACAFDOR;FDH7;POR_2,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,FMNRx2_copy1;OBTFL,0.895238095238094,0.874285714285714,2.39651416121999
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACOAD7f;r1252,0.885714285714285,0.874285714285714,1.30718954248363
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACAFDOR;MTHFR;POR_2,0.885714285714285,0.874285714285714,1.30718954248356
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACOAD7f;CTECOAI7;OBTFL,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ADHEr;AOR_CL;POR_2,0.895238095238095,0.874285714285714,2.39651416121999
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,AOR_CL;FDH7;POR_2,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACAFDOR;FMNRx2_copy1;POR_2,0.895238095238095,0.874285714285714,2.39651416121999
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,FDH7;POR_2,0.885714285714286,0.874285714285714,1.3071895424837
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACOAD8f;CTECOAI8;FACOAL181,0.885714285714285,0.874285714285714,1.30718954248363
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,FMNRx2_copy1,0.885714285714285,0.874285714285714,1.30718954248361
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACOAD7f;CTECOAI7,0.885714285714285,0.874285714285714,1.30718954248363
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,FMNRx2_copy1;NADFADOR;POR_2,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,AOR_CL;FMNRx2_copy1;POR_2,0.895238095238095,0.874285714285714,2.39651416121999
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,FMNRx2_copy1;POR3b;POR_2,0.895238095238094,0.874285714285714,2.39651416121997
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACAFDOR;ADHEr;POR_2,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,ACOAD7f;OBTFL;r1252,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-glucose,AOR_CL;MTHFR;POR_2,0.885714285714285,0.874285714285714,1.30718954248356
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACAFDOR;FDH7;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,FMNRx2_copy1;OBTFL,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACOAD7f;r1252,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACAFDOR;MTHFR;POR_2,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACOAD7f;CTECOAI7;OBTFL,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACAFDOR;FMNRx2_copy1;POR_2,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,AOR_CL;FDH7;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ADHEr;AOR_CL;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,FDH7;POR_2,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACOAD8f;CTECOAI8;FACOAL181,0.885714285714284,0.874285714285714,1.30718954248347
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,FMNRx2_copy1,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACOAD7f;CTECOAI7,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,FMNRx2_copy1;NADFADOR;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,AOR_CL;FMNRx2_copy1;POR_2,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,FMNRx2_copy1;POR3b;POR_2,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACAFDOR;ADHEr;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,ACOAD7f;OBTFL;r1252,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,fructose,AOR_CL;MTHFR;POR_2,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACAFDOR;FDH7;POR_2,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,FMNRx2_copy1;OBTFL,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACOAD7f;r1252,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACAFDOR;MTHFR;POR_2,0.885714285714286,0.874285714285714,1.30718954248372
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACOAD7f;CTECOAI7;OBTFL,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACAFDOR;FMNRx2_copy1;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,AOR_CL;FDH7;POR_2,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ADHEr;AOR_CL;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,FDH7;POR_2,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACOAD8f;CTECOAI8;FACOAL181,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,FMNRx2_copy1,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACOAD7f;CTECOAI7,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,FMNRx2_copy1;NADFADOR;POR_2,0.895238095238095,0.874285714285714,2.39651416122008
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,AOR_CL;FMNRx2_copy1;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,FMNRx2_copy1;POR3b;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACAFDOR;ADHEr;POR_2,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,ACOAD7f;OBTFL;r1252,0.895238095238095,0.874285714285714,2.39651416122004
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-galactose,AOR_CL;MTHFR;POR_2,0.885714285714286,0.874285714285714,1.30718954248372
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,FDH7;POR_2,0.457142857142857,0.437142857142857,4.57516339869283
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,AOR_CL;FMNRx2_copy1;POR_2,0.466666666666666,0.437142857142857,6.7538126361655
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,FMNRx2_copy1;NADFADOR;POR_2,0.466666666666666,0.437142857142857,6.75381263616559
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,FMNRx2_copy1;POR3b;POR_2,0.466666666666666,0.437142857142857,6.75381263616547
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACAFDOR;ADHEr;POR_2,0.466666666666666,0.437142857142857,6.75381263616556
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,MTHFR;POR3b;POR_2,0.451428571428571,0.437142857142857,3.26797385620916
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACAFDOR;FMNRx2_copy1;POR_2,0.466666666666666,0.437142857142857,6.7538126361655
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,MTHFR;NADFADOR;POR_2,0.451428571428571,0.437142857142857,3.2679738562092
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACOAD7f;OBTFL;r1252,0.466666666666666,0.437142857142857,6.75381263616559
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,AOR_CL;MTHFR;POR_2,0.457142857142857,0.437142857142857,4.57516339869277
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACAFDOR;MTHFR;POR_2,0.457142857142857,0.437142857142857,4.57516339869277
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,FMNRx2_copy1;OBTFL,0.466666666666666,0.437142857142857,6.75381263616556
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ADHEr;AOR_CL;POR_2,0.466666666666666,0.437142857142857,6.75381263616552
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACOAD8f;CTECOAI8;FACOAL181,0.457142857142857,0.437142857142857,4.57516339869283
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,FMNRx2_copy1,0.457142857142857,0.437142857142857,4.57516339869279
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACOAD7f;r1252,0.457142857142857,0.437142857142857,4.57516339869286
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACAFDOR;FDH7;POR_2,0.466666666666667,0.437142857142857,6.75381263616565
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACOAD7f;CTECOAI7;OBTFL,0.466666666666666,0.437142857142857,6.75381263616559
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,AOR_CL;FDH7;POR_2,0.466666666666667,0.437142857142857,6.75381263616565
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACAFDOR;POR_2,0.451428571428571,0.437142857142857,3.26797385620911
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,MTHFR5;POR_2,0.45,0.437142857142857,2.94117647058824
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,ACOAD7f;CTECOAI7,0.457142857142857,0.437142857142857,4.57516339869281
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,glycerol,AOR_CL;POR_2,0.451428571428571,0.437142857142857,3.26797385620911
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,ACAFDOR;FDH7;POR_2,1.75238095238095,1.74857142857142,0.217864923747268
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,FMNRx2_copy1;OBTFL,1.75238095238095,1.74857142857142,0.217864923747312
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,ACOAD7f;CTECOAI7;OBTFL,1.75238095238095,1.74857142857142,0.217864923747201
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,ACAFDOR;FMNRx2_copy1;POR_2,1.75238095238095,1.74857142857142,0.217864923747246
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,AOR_CL;FDH7;POR_2,1.75238095238095,1.74857142857142,0.217864923747268
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,ADHEr;AOR_CL;POR_2,1.75238095238095,1.74857142857142,0.21786492374729
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,FMNRx2_copy1;NADFADOR;POR_2,1.75238095238095,1.74857142857142,0.217864923747246
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,AOR_CL;FMNRx2_copy1;POR_2,1.75238095238095,1.74857142857142,0.217864923747246
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,FMNRx2_copy1;POR3b;POR_2,1.75238095238095,1.74857142857142,0.217864923747268
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,ACAFDOR;ADHEr;POR_2,1.75238095238095,1.74857142857142,0.21786492374729
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,sucrose,ACOAD7f;OBTFL;r1252,1.75238095238095,1.74857142857142,0.217864923747268
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACAFDOR;FDH7;POR_2,0.752380952380952,0.728571428571428,3.2679738562092
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,FMNRx2_copy1;OBTFL,0.752380952380951,0.728571428571428,3.26797385620907
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACOAD7f;r1252,0.742857142857142,0.728571428571428,1.9607843137255
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACAFDOR;MTHFR;POR_2,0.742857142857143,0.728571428571428,1.96078431372554
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACOAD7f;CTECOAI7;OBTFL,0.752380952380952,0.728571428571428,3.26797385620916
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACAFDOR;FMNRx2_copy1;POR_2,0.752380952380952,0.728571428571428,3.26797385620911
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,AOR_CL;FDH7;POR_2,0.752380952380952,0.728571428571428,3.2679738562092
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ADHEr;AOR_CL;POR_2,0.752380952380952,0.728571428571428,3.26797385620918
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,FDH7;POR_2,0.742857142857142,0.728571428571428,1.9607843137255
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACOAD8f;CTECOAI8;FACOAL181,0.742857142857143,0.728571428571428,1.96078431372554
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,FMNRx2_copy1,0.742857142857142,0.728571428571428,1.9607843137255
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACOAD7f;CTECOAI7,0.742857142857143,0.728571428571428,1.96078431372559
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,FMNRx2_copy1;NADFADOR;POR_2,0.752380952380952,0.728571428571428,3.26797385620916
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,AOR_CL;FMNRx2_copy1;POR_2,0.752380952380952,0.728571428571428,3.26797385620911
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,FMNRx2_copy1;POR3b;POR_2,0.752380952380952,0.728571428571428,3.26797385620911
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACAFDOR;ADHEr;POR_2,0.752380952380952,0.728571428571428,3.26797385620918
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,ACOAD7f;OBTFL;r1252,0.752380952380952,0.728571428571428,3.26797385620922
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,D-xylose,AOR_CL;MTHFR;POR_2,0.742857142857143,0.728571428571428,1.96078431372554
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACAFDOR;FDH7;POR_2,0.752380952380952,0.728571428571428,3.26797385620918
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,FMNRx2_copy1;OBTFL,0.752380952380953,0.728571428571428,3.26797385620922
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACOAD7f;r1252,0.742857142857142,0.728571428571428,1.96078431372548
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACAFDOR;MTHFR;POR_2,0.742857142857144,0.728571428571428,1.9607843137257
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACOAD7f;CTECOAI7;OBTFL,0.752380952380952,0.728571428571428,3.26797385620913
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACAFDOR;FMNRx2_copy1;POR_2,0.752380952380951,0.728571428571428,3.26797385620907
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,AOR_CL;FDH7;POR_2,0.752380952380952,0.728571428571428,3.26797385620918
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ADHEr;AOR_CL;POR_2,0.752380952380951,0.728571428571428,3.26797385620907
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,FDH7;POR_2,0.742857142857143,0.728571428571428,1.9607843137255
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACOAD8f;CTECOAI8;FACOAL181,0.742857142857143,0.728571428571428,1.9607843137255
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,FMNRx2_copy1,0.742857142857143,0.728571428571428,1.9607843137255
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACOAD7f;CTECOAI7,0.742857142857142,0.728571428571428,1.96078431372546
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,FMNRx2_copy1;NADFADOR;POR_2,0.752380952380952,0.728571428571428,3.26797385620913
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,AOR_CL;FMNRx2_copy1;POR_2,0.752380952380951,0.728571428571428,3.26797385620907
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,FMNRx2_copy1;POR3b;POR_2,0.752380952380951,0.728571428571428,3.26797385620902
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACAFDOR;ADHEr;POR_2,0.752380952380951,0.728571428571428,3.26797385620907
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,ACOAD7f;OBTFL;r1252,0.752380952380952,0.728571428571428,3.26797385620911
yeast850,yeast850_4abz,4-aminobenzoate,4abz,microaerobic,L-arabinose,AOR_CL;MTHFR;POR_2,0.742857142857144,0.728571428571428,1.9607843137257
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ADHEr;AOR_CL;POR_2,0.904761904761904,0.874285714285714,3.48583877995642
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACOAD7f;OBTFL;r1252,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,AOR_CL;MTHFR;POR_2,0.89047619047619,0.874285714285714,1.85185185185183
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,FMNRx2_copy1,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACAFDOR;FDH7;POR_2,0.904761904761905,0.874285714285714,3.48583877995645
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,AOR_CL;POR_2,0.882857142857143,0.874285714285714,0.980392156862741
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACOAD7f;CTECOAI7;OBTFL,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACAFDOR;FMNRx2_copy1;POR_2,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACOAD7f;r1252,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,FMNRx2_copy1;POR3b;POR_2,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,FMNRx2_copy1;NADFADOR;POR_2,0.904761904761904,0.874285714285714,3.48583877995636
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,FDH7;POR_2,0.885714285714286,0.874285714285714,1.30718954248367
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,AOR_CL;FDH7;POR_2,0.904761904761905,0.874285714285714,3.48583877995645
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,AOR_CL;FMNRx2_copy1;POR_2,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACAFDOR;MTHFR;POR_2,0.89047619047619,0.874285714285714,1.85185185185183
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACAFDOR;POR_2,0.882857142857143,0.874285714285714,0.980392156862741
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACAFDOR;ADHEr;POR_2,0.904761904761904,0.874285714285714,3.48583877995642
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,FMNRx2_copy1;OBTFL,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACOAD8f;CTECOAI8;FACOAL181,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_met_17296,aniline,met_17296,microaerobic,D-glucose,ACOAD7f;CTECOAI7,0.885714285714285,0.874285714285714,1.30718954248365
