Reaction set,B. subtilis,C. glutamicum,E. coli,P. putida,S. cerevisiae
HSDx;PYRC;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PYRC;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PYRC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PYRC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PYRC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PYRDC2;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;IBTMr;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;DAAD8;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;DAAD8;HPYRDC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SO3R;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SHSL2r;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SHSL2r;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SADT;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SADT;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PYRC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PYRC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PYRC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;POR_2;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;POR_2;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR;POR;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;POR;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETX;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETX;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
DAPDH;GDR;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PKETX;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;P5CRx;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;P5CRx;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;P5CRx;PC,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;P5CRx,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;POX2;PY5PSH,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;ORNTAC;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
DAPDH;DHDPRx_r;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
DAPDH;DHDPRx_r;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
DAPDH;FDH7;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
DAPDH;GDR;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETX;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETF;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;MTHFR5;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;MTHFR5;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR;MTHFR5;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
APSR;IOR2b;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;IOR2b;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR;INOSR;MI2DH,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;SADT,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;PPND2;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;MTHFR;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;OCOAT3r;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;OCOAT3r;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETF;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETF;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PFK_ppi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PFK_ppi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PFK_ppi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PFK_ppi;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PFK_ppi;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;OOR2r;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;OOR2r;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR;OOR2;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;OOR2;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR;PC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PABB;PC,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PFK_ppi;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PFK_ppi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PFK_ppi;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PFK_ppi;PYRDC2,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PFK_ppi;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;DAAD8;FDH6r,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;DAAD8,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PFK_ppi;PYRDC2,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PFK_ppi;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PFK_ppi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PFK_ppi;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PFK_ppi;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PFK_ppi;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PFK_ppi;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PC;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PC;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PABB;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PKETF;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PC;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;H2ASE_syn;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;H2ASE_syn;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDx;PC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;FBA2;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;H2ASE_syn;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
IOR2b;PFK_ppi;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
IOR2b;PFK_ppi;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;INOSR;MI2DH,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;HSDxi;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;HSDxi;PC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;PFK_ppi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PFK_ppi;PPDK,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PC;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PC;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PC,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDx;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDx;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDx;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;HSDx;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;HSDx;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDxi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDxi;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDxi;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;HSDx;PC,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDxi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;HSDxi;PC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;H2ASE_syn;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;GLYCDy;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;GLYCDy;PC,0.0,0.0,1.0986122886681,0.0,0.0
GLYTA;PFK_ppi;PPDK,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;PKETF;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;PKETX;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
GLYTA;PC,0.0,0.0,1.0986122886681,0.0,0.0
GLYTA;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
GLYTA;SPTc;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
IOR2b;SO3TRDRD;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
IOR2b;SO3TRDRD;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
IOR2b;SUCD1;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
IOR2b;SUCD1;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
GLYTA;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;SO3TRDRD;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;SPTc;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;SO3R;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HMR_4700;HMR_4701;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;DAAD8;SUCD4,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;DAAD8;FRD,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;DAAD8;FADMQOR,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;GLUSx;PY5PSH,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PKETX;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PKETF;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PKETF;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
GSEALD;PKETX;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;HSDA,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;HSDA;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;P5CRx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
INOSR;MI2DH;SADT,0.0,0.0,1.0986122886681,0.0,0.0
INOSR;MI2DH;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
INOSR;MI2DH;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
INOSR;MI2DH;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
INOSR;MI2DH;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;H2ASE_syn;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;H2ASE_syn;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;PFK_ppi;PPND2,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;H2ASE_syn,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;H2ASE_syn;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;OCOAT3r;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;OCOAT3r;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;OCOAT3r,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;HSDA;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
H2ASE_syn;MM_DASH_COA_ADD5,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SPTc;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;OOR2;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;OOR2;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PKETF;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SADT;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PKETF;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;PPND2;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SADT;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SADT;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;PKETX;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;PKETF;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PYRC;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PKETX;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PKETX;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SHSL2r;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SHSL2r;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;GLYCDy;GLYTA,0.0,0.0,1.0986122886681,0.0,0.0
PY5PSH;SSCOARy,0.0,0.0,1.0986122886681,0.0,0.0
ORNTAC;SPTc;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
PY5PSH;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;POR;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;POR;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;PYRDC2,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;POR_2;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;POR_2;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
PY5PSH;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
PY5PSH;SPTc;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PC;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PC;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;PYRC;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PC;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
FRDO6r;HPYRDC;IOR2b,0.0,0.0,1.0986122886681,0.0,0.0
FRDO6r;IOR2b;PC,0.0,0.0,1.0986122886681,0.0,0.0
FRDO6r;IOR2b;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
FRDO6r;IOR2b;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
FRDO6r;IOR2b;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;PC,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;GLYCDy;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;PC;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;P5CRx;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;PYRC;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;P5CRx;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;P5CRx,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;PFK_ppi;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;PFK_ppi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SPTc;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;IBTMr;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;IBTMr;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;IBTMr;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SPTc;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;HSDx;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;HSDxi;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;GLYDHDA,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SHSL2r;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;GLYDHDA;PC,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;GLYDHDA;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;GSEALD;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;H2ASE_syn;PC,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;H2ASE_syn;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;H2ASE_syn;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;HPYRDC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;GLYTA;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
P5CRx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PYRC;SO3R;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;PC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;PC;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;PFK_ppi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;PFK_ppi;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;POX2,0.0,0.0,1.0986122886681,0.0,0.0
FTHFDH;PYRC;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
OOR2r;PC;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
OOR2r;PC;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;GCALDDy;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
OOR2;SO3TRDRD;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;GCALDDy;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;GCALDDy;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;GCALDDy;PC,0.0,0.0,1.0986122886681,0.0,0.0
OOR2;SO3TRDRD;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
OOR2r;PYRC;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
OOR2r;PYRC;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;H2ASE_syn;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;H2ASE_syn;PYRDC2,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;AGTi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;HSDA;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;SADT,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;SADT;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
OOR2;PC;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;SADT;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
POX2;PY5PSH,0.0,0.0,1.0986122886681,0.0,0.0
POX2;PY5PSH;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
POX2;PYRC;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
OOR2;PYRC;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
OOR2;PYRC;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;GLYCDy;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;PYRC;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;POX2;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;PC;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
4HTHRS;GLYTA;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
POX2;PY5PSH;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
POX2;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;MTHFR5;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;MTHFR5;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;MTHFR5;PC,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;PYRDC2;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;OOR2r;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;OOR2;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;GLYTA;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;GLYTA;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;GDR;MTHFR5,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;GDR;OOR2,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;GDR;OOR2r,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;GDR;POR,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;GDR;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;GLYTA;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
OOR2r;SO3TRDRD;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
OOR2r;SO3TRDRD;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;GLYTA;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
GLYCDy;GLYDHDA;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;HPYRDC;IOR2b,0.0,0.0,1.0986122886681,0.0,0.0
FRDO5r;GLYDHDA;MTHFR5,0.0,0.0,1.0986122886681,0.0,0.0
OOR2;PC;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
GLUSz;IOR2b;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;AGTi;H2ASE_syn,0.0,0.0,1.0986122886681,0.0,0.0
GLUSz;IOR2b;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
GLUSz;IOR2b;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
2DHPFALDL;AGTi;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
GLUSz;POR3b;POX2,0.0,0.0,1.0986122886681,0.0,0.0
GDR,0.0,0.0,1.0986122886681,0.0,0.0
GDR;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
GDR;GLYCDy;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
GLUSz;HPYRDC;IOR2b,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;PC,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;SADT,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;PKETF;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
GDR;IBTMr;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
GDR;IBTMr;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
GDR;IOR2b;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
GDR;IOR2b;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
GLUSz;H2ASE_syn;IOR2b,0.0,0.0,1.0986122886681,0.0,0.0
GDR;MTHFR5;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
GDR;MTHFR5;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
GDR;MTHFR5;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
GDR;MTHFR;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;PKETF;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HSDx;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
GDR;GLYCDy;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
GLUSz;IOR2b;PC,0.0,0.0,1.0986122886681,0.0,0.0
GDR;GLYCDy;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
PFK_ppi;PKETF;SADT,0.0,0.0,1.0986122886681,0.0,0.0
GDR;HPYRDC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
